id,peer_username,peer_participants_count,date,type,tag,views,text,,
10166,top_p,340932,1397/07/05 11:05:29,text,1,156314,رئیس جمهور گفت : 🆑 @TopMedia هر گونه مذاکره ، صحبت یا توافق با آمریکا، یعنی تسلیم  و تسلیم یعنی از دست دادن تمام دست آوردهای 40 ساله انقلاب! 24 ساعته دارم فکر می‌کنم منظورش دقیقاً کدام دست آوردهاست؟؟ مغزم هنگ کرده شما می‌دونید کدام دست‌آوردها رو میگه؟؟ با فرهنگ‌تر شدیم همه دنیا عاشقمونه به شدت مرفه شدیم محیط زیست در بهترین وضعه صنعت‌مون پویاست نمی‌دونیم فساد چی چی هست؟! پاسپورت‌مون معتبرترینه پولمون با ارزش‌ترین پوله ایمان همه قرصه ریا نیست ربا نیست دروغ نیست اختلاس نیست مسئولان نالایق کم داریم نهادهای غیر پاسخگو کم‌ داریم ظلم و ستم نیست بی عدالتی بیداد نمی‌کنه گرسنه و بدبخت نداریم کلاه برداری نداریم رانت خواری نداریم درآمدها بالاست بیمه و تأمین اجتماعی بیسته آمار طلاق پایینه دزد نداریم بدبخت نداریم جاده و ماشین توپه شادترین مردم دنیا هستیم همه خارجیا دنبال مهاجرت به ایران هستند و…… اینه که همه دنیا در به در دنبال الگو برداری از ما هستند. می‌خوان ببینن چطوری اینطوری شدیم!!  ✅ @Top_p,,
11568,wrenchf,180620,1396/11/02 10:47:31,text,1,114267,توی تاکسی نشسته اَم؛ راننده از دزدی ها میگوید و رانت خواری ها و امثالهم... پیاده که میشوم سعی میکند پانصد تومان بیشتر کرایه بردارد... !   قصاب محل از مافیای گوشت میگوید و اوضاع خراب کشور و اینکه معلوم نیست عاقبتمان چه میشود... حواسم که لحظه ای پرت میشود، دویست سیصد گرم چربی، قاطیِ گوشت در چرخ گوشت میریزد...!  دوست قدیمی ام کارمند است؛ در تلگرام پُست های فساد مسئولین را از این گروه به آن گروه میگذارد. میگوید: روزی دو سه ساعت در اداره ـ در زمانی که باید کار مردم را انجام بدهد ـ سرش توی گوشی و تلگرام است...!  کابینت ساز از کارِ دوستم زده است و پول را گرفته و فلنگ را بسته...!  بقال محل اجناس تاریخ مصرف گذشته را جلوی دست میچیند، به هوای اینکه نبینی و بخری...!  میوه های خوبِ میوه فروش سوا شده و دو برابر قیمت فروخته می شود...!  مرغ فروش، مرغهای مانده را در پیاز می خواباند و به عنوان جوجه کباب میدهد دست مردم...!  معلمِ مدرسهٔ یکی از بچه های فامیل عملاً کارش را محول کرده به والدین و یک روز در میان می آید مدرسه...!  پزشک، از خانوادهٔ بیمار تصادفی، در حال مرگ، ۳میلیون پول نقد میخواهد تا برود داخل اتاق عمل...!  در بانک، شش باجه وجود دارد اما کلاً یک نفر کار مردم را راه می اندازد...!  استاد دانشگاه، کتاب انگلیسی را ۱۰صفحه ۱۰صفحه به عنوان پروژه می دهد به دانشجویانش که ترجمه کنند و آخرش به نام خودش چاپش میکند! و ...  میگویند یک سوزن به خودت بزن، یک جوالدوز به دیگران... خیلی وقت است خودمان هم به خودمان رَحم نمیکنیم... صاحب مغازه با حیله و فریب و دروغ، پول شاگردش را نمیدهد یا با تاخیر میدهد ...  به خدا سوگند بابک زنجانی، خاوری و ...  و خیلی های دیگر عینِ خودِ ما مردم هستند، فقط پست گرفته اَند و سطح تخلفشان از ۳۰۰ گرم چربی و پانصد تومان اضافه کرایه، رسیده به میزانی که میدانیم.  جامعه مثل یک درخت است. ما ریشه ها و تنه ایم و مسئولین میوه و برگ... چطور از درختی که ریشه اَش پوسیده و تنه اَش آفت خورده، انتظار میوهٔ سالم داریم!؟  ما حق داریم مسئولینِ دلسوزِ پاکِ سالم داشته باشیم، اما خب از کجا بیایند؟ مگر نه اینکه آنها هم آدمهای همین جامعه هستند؟ ما حق داریم مطالبه گر باشیم... اعتراض کنیم به مشکلات... اما شاید بهتر باشد یک بار هم که شده، از خُرد به کلان برویم.  خودمان را اصلاح کنیم بلکه نسلهای بعدِ مسئولین اصلاح شوند، که آن موقع اگر اصلاح نشدند، مثل امروز نمی نشینیم و فقط درباره گندکاری هایشان جُک درست نمی کنیم.  به قول امیرکبیر: ابتدا فکر کردم مملکت وزیرِ دانا میخواهد، بعد فکر کردم شاهِ دانا میخواهد، در آخر اما فهمیدم مملکت مردمِ دانا میخواهد ... ➖➖➖ آچار فرانسه🔻 @wrenchf,,
39064,mamlekate,293638,1397/04/16 11:55:37,webpage,1,227233,دختر خانم جوانی به اسم مائده، اینستاگرام کلیپهای رقص از خودش میگذاشت، دستگیر شده ظاهرن به جرم اشاعه فحشا و یه مصاحبه ازش پخش کردند مثل‌مجرم ها...  هرکار و اقدامی ذره ای باعث شاد بودن جامعه بشه سریعن شناسایی و برخورد میکنند...ولی عاجزند از دستگیری اسید پاش، رانت خوار، مفسد اقتصادی...مدیریت کشور به هزار درد و‌ مرض و بدبختی دچاره، اینا یه رقصنده تو اینستاگرام میگیرند.  bit.ly/2KU5HyU serpico: t.co/03bHLltOwp,,
17568,Currency_gold,1148942,1397/10/02 21:23:26,photo,0,137650,📊 لیست عجیب واردات در سال 97 و رانتی که با ارز 4200 تومانی ایجاد میکند. /مشرق  📈💰قیمت ارز، طلا و خودرو👇 https://telegram.me/joinchat/AAAAAEuhY9GZ0pYyXKGlDw,,
22850,sedaiemardom,405602,1397/06/24 17:47:17,webpage,1,465785,​​🔴 نامه‌ای سرگشاده به دیکتاور ایران: تو انتخاب ما نیستی/ انتخاب ما نه امامِ در ماه بود نه ملتِ در چاه! (✍️: محمد نجفی وکیل دادگستری) 🆔 @Sedaiemardom وقتی کسی را ببری تا ماه بالا، دیگر دست و صدایت به او نمی‌رسد، خدایی می‌کند ناخودآگاه!  نسلِ ما نبود یا بود و گاگِلَه❊ می‌کرد ولی ما را زبانِ گفتن آری یا نه نبود. گریه می‌کردیم و می‌خندیدیم. می‌خوردیم و پوشک می‌شدیم. ببخشید آن زمان پوشک نبود ما قنداقه می‌شدیم‌. با چرخشِ کودکانه! کهنه پیچ می‌شدیم! اگر این سنت حسنه باقی بود با تحریم پوشک دچار مشکل نمی‌شدیم. حواس‌تان هست با پوشک، یواشک یواشک وارد حرف‌های بو دار شدیم!   نسل ما از ثانیه اول که زاده شدیم بدون اینکه چون شما معجزه‌وار، بلند یاعلی! گفته باشیم وارث ایران و نام و دین و مذهب و حکومتِ دینی شدیم. ارثِ اجباری، خروج از دین اعدام، خروج علیه حکومت اعدام! آیه لآکراه فی الدینِ قرآن و اصول آزادی عقیده و حق تعیین سرنوشت مندرج در قانون اساسی هم، محلی در عمل نداشت!  شما هم می‌دانید که همه اتفاق‌های زندگی با میل انسان نیست. در فیلم سالِ ۶۸ مجلس خبرگان رهبری خودِ شما به صراحت گفتید: «مخالف هستم رهبر بشوم، از نظر شرع و قانون رهبر شدنم مشکل دارد. #باید_خون_گریست به حال ملتی که احتمال رهبر شدن من مطرح باشد.»  ولی برخلاف میل‌تان و برخلاف قانون و شرع، شما را رهبر کردند، سی سال است رهبر ماندید، رهبر هستید. صاحب معجزه ‌و ‌مبارک شدید، از غیب برای‌تان غذا می‌آید. ماشین و چهره‌تان نورانی است. بر سنگ بنشینید نشیمن‌گاه‌تان محل تبرک می‌شود، محل فرود بالگردتان در سال‌های بعد گلباران می‌شود. به دستبوسی‌تان می‌آیند حتی زنانِ درجه‌دار. خلاصه نه به آن نخواستن و نه کار را به اینجا رساندن!  یادم نرفته در فیلم پنهان شده از چشمِ مردم که ناخواسته لو رفت در سال گذشته، به قول فردوسی‌پور، چه کرد آقای هاشمی رفسنجانی در مجلس خبرگان رهبری. با یک خاطره، سرانجام و حقوق و آزادی‌های ملت را انداخت به مخاطره! خاطره‌ای از امام گفت: راوی خودش، سَنَد خودش، حامی خودش، و همه را ترغیب به پذیرش کرد، والسلام! دست آخر هم، با یک شنایِ قورباغه‌ای، با یک زیرآبیِ اجباری، «سرش را کردند زیر آب!». رفت جایی که بسیاری را فرستاده بود، تمام!  اما نسل ما همیشه هم تن به اجبار نداد. در سال‌های ۷۸ و ۸۸ و خصوصا ۹۶ دست به انتخابِ آزادی‌های سیاسی و عقیدتی زد که حکومت با مشت آهنین به دهانِ نسلِ ما کوبید! پاسخِ خواسته مسالمت‌آمیز را این‌گونه داد: باتوم زد، اشک آور زد، تهمت زد، دستبند زد، پابند زد، قمه زد، گلوله زد، دار زد!  آقای خامنه ای! گناه انتخاب و اجبارِ هم نسلان‌تان را به گردن نسل بی‌گناه ما نیاندازید. شما یک انسان معمولی و زمینی هستید و نه فرازمینی و خاص! باید درخور اختیاراتِ فراوان‌تان، فراوان، پاسخ‌گو باشید که نیستید!  آقای خامنه‌ای! نسلِ ما پاسوزِ شماست! روزگارمان به سیاهی عمامه‌تان است. عبای‌تان را از سرزمین‌هایِ همسایه جمع کنید. سرمایه ما را خرج #ایدوئولوژی_شیعی خود نکنید. داخل به اندازه کافی اختلاس و رانت و فساد هست. پا در نعلین بزرگان جهان نکنید. چهل سال در برهه حساس کنونی درجا زدیم و سر جنگ با جهان داریم ولی ناتوان از تولید پوشک هستیم و بسیار فقیرِ بی‌نان داریم!  آقای خامنه‌ای! انتخابِ نسل ما، دوستی با جهان است. بدون توجه به ملیت و نژاد و دین و مذهب. با اختیار، به آزادیِ انتخابِ نسل امروزِ ایران، تن بدهید. تن ندهید مجبورتان‌ می‌کنیم! قلم اگر از بیداد ننویسد قلم شکستە باد!  ❊ گاگله کردن: چهار دست و پا رفتنِ نوزاد  محمد نجفی وکیل دادگستری شازند ۱۷شهریور۹۷,,
30218,sedaiemardom,404297,1397/10/24 14:32:08,text,1,254101,🔴 قیچی بهانه است (✍️: رضا خندان همسر نسرین ستوده)   امروز ۲۳ دی‌ماه دوباره از ملاقات نسرین با خانواده جلوگیری کردند. این‌بار خود مقامات «زندان بدنام اوین» او را ممنوع الملاقات کرده‌اند.  پیدا شدن قیچی کوچکی در میان لوازم او، علت ممنوع الملاقاتی این بار او اعلام شده است.  زندان اوین از زمانی‌که عملا به اصطلاح «غیرانتفاعی» شده است؛ زندانیان مجبورند غذا و امکانات خود را با هزینه‌ی شخصی تهیه کنند. تمام زندان پُر است از انواع چاقو، رنده، سیخ کباب‌پزی و هر نوع وسیله‌ی دیگری جهت تهیه غذا و استفاده از میوه و امکانات دیگری که از طریق فروشگاه خریداری می‌شود.  بند چهار که نزدیک به ۴ ماه من در آنجا بودم جهت پخت غذای شخصی اجاقی با ۳۵ تا شعله داشت که با هزینه‌ی زندانیان تهیه شده بود. این آشپزخانه علاوه بر آشپزخانه‌ی مرکزی زندان است و صرفا برای پخت غذای شخصی توسط خود زندانیان ساخته شده است.   مسئولین زندان لطفا به کسانی که اطلاعی از نحوه‌ی زندگی در زندان اوین را ندارند توضیح بدهند این همه زندانی (برای مثال) جهت خرد کردن گوشت یا پوست کندن میوه و یا خرد کردن حجم عظیمی از سیب زمینی، پیاز، هویچ و... در روز و یا شکستن هندوانه و... از ناخن استفاده می‌کنند یا از انواع چاقو و وسایل پخت و پز بهره می‌برند؟!  زندان پر است از انواع قیچی و امکانات مختلف. اگر پیدا شدن قیچی کوچکی می‌تواند منجر به محرومیت خانواده و فرزندان مادری بشود، قاعدتا تمام زندانیان بندهای عمومی برای همیشه باید ممنوع الملاقات شوند.  قیچی بهانه است؛ فشار روی زندانیان، به ویژه زنان سیاسی، روز به روز بیشتر و بیشتر می‌شود. محدودیت‌های بیش از حدی که در تماس تلفنی بند زنان سیاسی از هفته گذشته ایجاد کرده‌اند، شاهد این مدعاست و در افزایش این فشارها «چهارمحالی» به عنوان رئیس زندان و مسئولین تحت امرش با ماموران امنیتی و دادستانی تهران مسابقه گذاشته‌اند.  🆔 @Sedaiemardom,,
32926,sepehrazadi,282353,1397/04/07 18:06:36,video,0,184047,🔴 نطق جنجالی بهروز بنیادی نماینده کاشمر: اسد و پوتين مارا قربانى ميكنند    🔻كشور توسط رانت و اختلاس خانواده هاى وابسته به حكومت به تاراج رفته صداى مردم را بشنويد    @SepehrAzadi,,
39176,iranfnews,2718628,1397/05/08 09:59:53,text,1,166805,♦️افشای پشت پرده جهش دلار در ۱۰ روز گذشته/ افزایش ۳ هزار تومانی با فشار ۲ صراف رانتخوار/فشار ۲ صراف به همتی و روحانی برای جلوگیری از اصلاحات اقتصادی  🔹️افزایش دلار تا نرخ طبیعی آن یعنی حدود ۷ هزار تومان قابل پیش بینی و  منطقی بود. سرکوب ارزی در ۵ سال گذشته سبب شده بود تا نرخ واقعی دلار به حدود ۷ هزار تومان برسد. این سرکوب باعث فشرده شدن فنر دلار شده بود.  🔹️تا نرخ ۷ هزار تومان، خروج ترامپ از برجام و یا هیچ عامل سیاسی و سیاست خارجی را نمی توان علت جهش نرخ دلار دانست. این عوامل فقط باعث شدند دولت نتواند سرکوب ارزی را ادامه دهد.  🔹️ ولی الله سیف در ۱۸ ماه منتهی به فروردین ۹۷ بیش از ۳۶ میلیارد دلار ارز بصورت نقدی در بازار تهران توزیع کرده بود اما از فروردین ماه این امر متوقف شد. در نتیجه فنر دلار رها شده و دلار به آستانه ۷ هزار تومان رسید. اما افزایش دلار تا حدود ۸۵۰۰ تومان هم غیر طبیعی نبود چرا که مردم در حال پیش خور کردن شرایط بعد از تحریم ها بودند. مدل های مختلف اقتصادی نشان می دهند که دلار اگر تابع عوامل فاندامنتال اقتصادی و سیاسی بود می توانست تا ۸۵۰۰ تومان هم رشد کند.  🔹️اما افزایش نرخ دلار به بیش از ۸۵۰۰ تومان و رسیدن آن به ۱۱۵۰۰ تومان در روز جاری آنهم صرفا در چند روز نه تنها غیرطبیعی است بلکه دست های پنهان در این افزایش در حال نقش آفرینی هستند.   🔹️بطور مشخص ۲ صراف بزرگ که هرکدام بیش از چند صرافی دارند و صرافی های معتمد بانک مرکزی بوده و با افراد ذی نفوذ در بانک مرکزی و نهادهای مختلف در کشور مرتبط هستند عامل افزایش چند روز اخیر قیمت دلار هستند.  🔹️این ۲ صراف که از دو خانواده قدرتمند هستند در ۳ ماه گذشته با حمایت برخی افراد خاص و پرداخت هدایای مختلف به مدیران شرکت های پتروشیمی و معدنی، دلار و درهم آنها را در دبی خریداری کرده و برای خود انحصار ایجاد کرده اند. بطوری که گفته می شود هم اکنون بیش از ۹۰ درصد درهم و دلار صادرات غیرنفتی در اختیار این دو صراف است.  🔹️تحقیقات اقتصاد آنلاین نشان می دهد با توجه به جدی شدن بحث بازار ثانویه و فروش ارز پتروشیمی ها در این بازار این دو صراف این رانت و انحصار خود را در خطر دیده و لذا برای فشار به رئیس کل جدید بانک مرکزی و رئیس جمهور اقدام به جیره بندی دلارها و درهم های خود کرده اند! بطوری که با فشار به بانک مرکزی خواستار تزریق ارز فروش نفت به بازار حواله شده و تهدید کرده اند که اگر خود دولت به آنها تزریق ارزی انجام ندهد و بخواهد طرح فروش ارز در بازار ثانویه را که خواسته کارشناسان اقتصادی است اجرایی کند آنها بازار را تشنه نگه داشته و دلار را به سقف می چسبانند!  🔹️در این شرایط دولت به هیچ وجه نباید به این زالوهای اقتصادی که نفعشان در گل آلود کردن آب اقتصاد کشور است باج بدهد. دستگاه های امنیتی نیز باید دست ناپاکان را چه در داخل سیستم خود و چه در نهادهای اقتصادی قطع کرده و سریعا نسبت به ارایه گزارش دقیق و واقعی به رئیس جمهور در این خصوص اقدام کنند.  🔹️همچنین رئیس کل جدید بانک مرکزی نباید مرعوب فضاسازی های این باندهای مافیایی اقتصادی شود. همتی دلار را ۱۱۵۰۰ تومان تحویل گرفته و با اقدام به راه اندازی بازار ثانویه می تواند دلار را در مرز ۸ الی ۹ هزار تومان تثبیت کند.   🔹️افرادی هم که در این روزها دلار و طلا می خرند به هوش باشند که فریب این باندهای مافیایی را نخورند چرا که با خرید دلار و طلا در این قیمتها ضرر خواهند کرد  @iranfnews,,
6865,geroni_news,1615194,1397/07/05 17:17:38,text,1,103919,‏پلیس ورزشگاه ازادی در حرکتی انفجاری موفق به حل مشکل اختلاس و رانت و گرانی شد و دو هوادار زن را قبل از ورود به ورزشگاه برای تماشای دربی دستگیر کرد   @geroni_news ⚡️,,
123996,Khabar_Fouri,1444085,1397/07/08 10:37:32,text,0,242322,رييس كميسیون امنيت ملی : 🔹پنجشنبه هفته گذشته گفته شد ٥٠٠ دوربين در استاديوم نصب شده تا دختران پسرنما را دستگير كنند حتی اگر يكی از آن دوربين‌ها پشت جايگاه رژه اهواز را پوشش می‌داد فاجعه رخ نمی‌‌داد 🔹بزرگترين اثر تحريم ايجاد رانت‌های قدرت و ثروت است 🔹هنوز پشت صحنه زنجانی و ضراب مشخص نيست 🔹٤ لايحه درباره ‏FATF وجود دارد اگر ايران لوايح را تصويب كند بهانه‌هاي FATF كنار می‌رود 🔹تمام نمايندگان درباره تصويب اين لوايح توصيه و تهديد می‌بينند 🔹مسئولان دولت بيايند بگويند كه ‏FATF در جهت تامين امنيت ملی است يا نه 🔹كسانی كه خودشان را پشت صحنه قايم كردند بايد پاسخگو باشند/اعتمادآنلاین #سیاسی  ✅ @Khabar_Fouri,,
30262,sedaiemardom,405602,1397/10/24 19:38:40,video,1,315182,🔴 افشاگری امام جمعه لواسان از باندهای قدرت و ثروت و گسترش ساخت‌وساز غیر مجاز: کاخ ۶ هزار متری در لواسان متعلق به کیست؟   🔹پ.ن: چرا برادران میرمحمدعلی (حسن، هانی، هادی) که دو تن از آنان دامادهای علی شمخانی و صفدر حسینی هستند، می‌توانند قانون را دور بزنند و به مردم مستعضف و نیازمند لقمه‌ای نان دهان کجی کنند؟ مگر نام این انقلاب، انقلاب مستضعفان و پابرهنگان نبود؟ مگر این سه برادر پیش از استفاده از رانت دامادی مقامات عالی‌رتبه‌ی کشور، در مغازه‌ی روبروی بیمارستان دی تهران، کاسه‌توالت فروش نبودند؟ با کدام رانت و کدام اموال ملت به یک‌باره متحول شدند؟   🆔 @Sedaiemardom,,
157597,akharinkhabar,3319415,1397/11/12 13:27:19,text,-1,205141,🔺آیت‌الله امامی کاشانی: دشمن از تکه تکه کردن جامعه بهترین استفاده را می‌کند  خطیب جمعه تهران: 🔹اگر حکومت کالایی را برای مردم تهیه کند و آن را در اختیار زیرمجموعه خود برای توزیع قرار داد و آن زیرمجموعه آن کالا را به صورت آزاد بفروشد و یا اینکه کسی مالیات ندهد و یا از مالیات فرار داشته باشد، این بغی و ظلم است. 🔹دولت و مجلس برای مسئله مالیات باید فکر اساسی کنند تا جلوی رانت خواری گرفته شود @Akharinkhabar,,
47119,khabarfouri,3407681,1398/05/23 10:25:22,text,0,295655,🔺️ خوانساری در حضور جهانگیری: فساد از درون دولت دامنگیر شد/ دولت با عارضه بی‌تصمیمی مواجه است  رئیس اتاق بازرگانی تهران: 🔹اعتقاد دارم مدیران ارشد کشور به مشورت گرفتن از متخصص حرفه‌ای اعتقاد دارند، اما بدنه میانی و کارشناسی دولت نه‌تنها چنین نگاهی ندارند، بلکه حتی با این ایده ستیز دارند، لذا این که دولت بگوید معتقد به استفاده از دانش تشکل‌هاست کفایت نمی‌کند بلکه باید سازوکار فرهنگی و قانونی برای تمکین به خواسته‌های اساسی بخش خصوصی در بدنه اجرایی دولت فراهم شود. 🔹در چنین شرایطی افرادی در دولت آمدند که اعتقادی به بخش خصوصی نداشتند و به‌دنبال دریافت رانت بودند و خروجی آن فسادی شد که دامن‌گیر کشور شده است. 🔹کارشناسان دولتی به‌دلیل ارتباط با افراد بدون هویت صنفی و تخصص اولاً در معرض فساد قرار گرفتند و ثانیاً نسبت به همه فعالان اقتصادی که سالم یا غیرسالم بودند موضع تدافعی پیدا کردند 🔹متأسفانه امروز دولت با عارضه بی‌تصمیمی مواجه است، چرا که متوجه شده بدنه اجتماعی او را همراهی نمی‌کند، شاهد مثال هم همین تصمیم در مورد حذف یارانه بنزین است. تصمیم به این اندازه مهم به‌سرعت خنثی شد چرا که مردم نه نسبت به ثمرات اجرای آن آگاه شدند و نه مدیران از طریق تشکل‌ها به مردم اطمینان خاطر دادند.  @khabarfouri,,
164162,Khabar_Fouri,1444085,1398/06/29 13:08:52,photo,0,170612,بحث جنجالی مجری تلویزیون با سخنگوی آموزش و پرورش + فیلم  💥ویدئویی از بحث جنجالی بین مجری تلویزیون و سخنگوی آموزش و پرورش تهران درباره تبعیض در مدارس دولتی و غیرانتفاعی را ببینید.👉 ✅ @Khabar_Fouri,,
26917,sedaiemardom,404297,1397/08/26 15:30:47,webpage,1,257525,🔴 روایت «اسماعیل بخشی» نماینده کارگران شرکت هفت تپه از وضعیت اسفناک کارگران این شرکت: در هفت‌تپه، نان نداشتیم بخوریم و صنعت متوقف شده بود ولی آنها میلیاردها بابت تبلیغ برند هفت‌تپه هزینه کردند 🆔 @Sedaiemardom 🔹مسئولیت شرکت به دو جوان سپرده‌ شده که کار آنها تولید نیست، آن‌ها بازرگان بودند و با زدوبندهای دولتی به چین سفر می‌کردند و کار واردات انجام می‌دادند. همچنین شرکت‌های ورشکسته را با قیمت ارزان می‌گرفتند و با برند آنها (شرکت‌ها) که به اصطلاح می‌خواهند آن شرکت‌ها را سرپا و احیا کنند، تسهیلات مجدد دریافت می‌کردند ولی باز واردات خودشان را انجام می‌دادند. آنها هفت‌تپه را گرفتند و متوجه شدند که نمی‌توانند آن را اداره کنند.  🔹«م-ر» و «الف-الف» هستند. این دو نفر شرکت را با چه رانتی دریافت کردند، که شرکت را فروختند، واگذار کردند یا اجاره دادند؟ نمی‌دانم. دولت اصلا و ابدا این موضوع را فاش نکرده است و با آمدن آنها کارگران هم دچار مشکلات زیادی شدند؛ به‌طور مثال کارگران بیش از آنچه که حقوق می‌گرفتند، کار می‌کردند.  🔹از سال ۹۴ تا به الان حقوق‌های‌مان را بدون اعتصاب نتوانستیم دریافت کنیم و همه کارگران از نظر روحی و روانی دچار آسیب‌های زیادی شده‌اند. چند آدم‌ بی‌سواد و لات از تهران آورده بودند و مسئولیت کارگرها را به آنها سپرده بودند. آنها به کارگرها فحاشی می‌کردند و به‌طور کلی کار را نابود کردند. واقعا این شرکت یک صنعت طلاست و هر قسمت از این شرکت که کسی بخواهد کار کند باید سال‌ها در این حرفه تخصص داشته باشد، چون کاملا فنی است.  🔹آنها با فامیل‌بازی شرکت را به فنا داده و باعث کاهش تولیدات شدند، حقوق را سر موقع نمی‌دادند و در نهایت معلوم شد میلیون‌ها دلار ارز دولتی را گرفتند و در بازار به قیمت گزاف فروختند و راحت ویزا گرفتند و در نهایت  یکی از آنها به چین و  دیگری به ایتالیا رفته است.   🔹آقایان مدیر اینقدر بی‌خیال بودند که پنج، ۶ ماه یک‌بار هم به شرکت نمی‌آمدند و معلوم بود که هفت‌تپه را به بهانه دیگری گرفته‌اند. در هفت‌تپه، نان نداشتیم بخوریم و صنعت متوقف شده بود ولی آنها میلیاردها بابت تبلیغ برند هفت‌تپه هزینه کردند. سه، چهار میلیارد پول به استقلال اهواز پول داده بودند که اسم‌شان را روی پیراهن بازیکنان بزنند و ما اینجا برای گرفتن حقوق سروکله می‌زدیم، این تبلیغات برای چه بود؟ با تبلیغ برند هفت‌تپه سازمان خصوصی‌سازی را فریب بدهند که ما تولید می‌کنیم و هر روز هم می‌گفتند ما چندین صنعت را می‌خواهیم به دورود بیاوریم و به نام آن صنایع وام می‌گرفتند و الان هم فراری هستند. جالب اینجاست که بعد از چهار سال بازرسان خصوصی‌سازی می‌گویند به ما مدرک بدهید که آیا می‌توانیم آنها را خلع ید کنیم یا نه؟  🔹آقایان دزدی کرده و از کشور فراری شدند، تازه اینها دنبال مدرک هستند که آیا لیاقت دارند یا ندارند؟ افراد سازمان خصوصی‌سازی از تهران می‌گفتند می‌خواهند شرایطی را مهیا کنند که ما مجددا با آنها کار کنیم.  🔹دیدیم آقایان حضور ندارند و گوشی‌ها را جواب نمی‌دهند و بعد شایعه شد که یکی از آدم‌هایشان را بازداشت کرده‌اند، بعد متوجه شدیم که اختلاس کرده‌اند و تا الان به مدت چهارماه حقوق معوقه طلب داریم و کارگران خون‌شان به جوش آمده است و رسما جلوی فرمانداری اعتصاب کردیم.   🔹چهار ماه حقوق معوقه داریم و هشت‌ماه بن کاری به کارگران روزمزد پرداخت نشده است و ۱۱ ماه بیمه کارگران روزمزد از سال ۹۵ طلب دارند، جیره ماه رمضان و سه سال پاداش کشت را طلب داریم و حدود دو ماه بیمه‌هایمان را پرداخت نکردند که اینها مطالبات ریالی ماست. مطالبه دیگر ما آینده شرکتی است که از آن ارتزاق می‌کنیم و آنها نباید در این شرکت حضور داشته باشند و ما با شرکت خصوصی‌سازی، دیگر کار نمی‌کنیم. مطالبه بعدی اینکه برای هیچ‌یک از کارگران نباید پرونده امنیتی و قضایی ایجاد کنند.  👈 مشروح گزارش: https://goo.gl/4PNsuc,,
32838,moallemshad,44104,1397/04/08 17:03:00,photo,0,121211,جوان۳۱ساله ای که ۵۳میلیارد تومن سکه از بانک ملی و با رانت خرید، داماد صفدر حسینی وزیر سابق و از اصلاح طلبان هست، خانم این جوان، دختر صفدر حسینی هم اکنون نماینده مردم تهران در مجلس هست😐 @moallemshad,,
144724,serfan_jahate_ettela,1522735,1397/08/05 18:06:40,photo,0,133324,❌نقض مشتری‎مداری و ایجاد رانت، ایرادات طرح ساماندهی پیام‎رسان‎های اجتماعی است  حمیده زرآبادی (نماینده مجلس): یکی از اشکالات طرح سامان‎دهی پیام‌رسان‌های اجتماعی همین موضوع است که واردات گوشی را به نصب پیام‌رسان‌های اثرگذار، منوط کرده ‎است. در ابتدای امر، این موضوع با اصل مشتری‎مداری در تناقض است. اصلاً مشتری هم می‎تواند برنامه را روی گوشی خود پاک کند و یا واردکننده پس از آن‎که گوشی‎ها را وارد کرد، برنامه‎ها را روی آن‎ها نصب نکند. بحث نظارت روی این موضوع هم خیلی سخت است و در نتیجه آن، تنها نوعی رانت به‌وجود می‎آید که خروجی هم ندارد.  صرفا جهت اطلاع: www.sje.ir @serfan_jahate_ettela,,
150003,akharinkhabar,3319415,###############################################################################################################################################################################################################################################################,text,0,185112,🔺قالبیاف:در ‌آشفتگی بازار ارز‌ با تصمیمات غلط دولت صدها میلیارد ‌به جیب عده معدودی رفت  عضو مجمع تشخیص مصلحت نظام: 🔹در اقتصاد کارنامه قابل قبولی نداریم 🔹عامل عدم موفقیت، ضعف مدیریت و تفکر غیر انقلابی امید به بیگانه‌‌ها است 🔹دوری از مردم یعنی وعده‌های پوچ، اشرافی‌گری و بی‌عدالتی 🔹ماحصل مدیریت ناصحیح در سه دهه اخیر تقلیل ارزش دارایی مردم است 🔹اگر به مردم خصوصا جوانان تکیه نکنید؛ تورم و بیکاری بیشتر می‌شود  @Akharinkhabar,,
2770,molazemaneharam,514,###############################################################################################################################################################################################################################################################,audio,0,314156,🎙بشنوید| رهبرانقلاب، صبح امروز: 🔰 باید خطر را به مردم عزیز بگویم  ⚠️اشرافی‌گری، اعتماد به بیگانه و بی‌توجهی به طبقات ضعیف، آفت انقلاب است. ۹۶/۱۱/۲۹  ☑️ @Khamenei_ir,,
119471,akhbarefori,2117072,###############################################################################################################################################################################################################################################################,photo,0,265809,📢خط ‌حزب‌الله ۱۳۰: خطر اشرافی‌گری ⚠️ هشدارهای مکرر این روزهای رهبر انقلاب درباره آفت ارتجاع ➕ نظر امام خمینی(ره) درباره اشرافی‌گری 🔴 دشمن عقب‌نشینی خواهد کرد اگر... @AkhbareFori,,
